suite_name,experiment,policy,policy_variant,policy_label,base_policy,x_name,x_value,seed,scale_mode,num_parallel_workers,trial_timeout_sec,max_control_steps,obstacle_count,world_width,world_height,world_area,obstacle_area_sum,occupancy_ratio,min_mass,max_mass,mass_scale,status,reason,success,control_steps,wall_clock_sec,planning_time,exec_time,total_expanded,total_visited,total_sims,planning_iterations,push_tasks_executed,timeout_kind,timeout_source_x_value,timeout_cap_applied
paper_density_scaling_v1,density,slpush,slpush,SLPush,slpush,obstacle_count,25.0,3,density_scaling,16,800.0,20000,25,8.0,8.0,64.0,11.284363581945449,0.17631818096789764,15.0,30.0,,TERMINATED,task_done,1,3180,43.37810516357422,9.05069899559021,75.87500000000013,13,26,26,1,13,,,0
paper_density_scaling_v1,density,slpush,slpush,SLPush,slpush,obstacle_count,25.0,4,density_scaling,16,800.0,20000,25,8.0,8.0,64.0,11.104969682087226,0.1735151512826129,15.0,30.0,,TERMINATED,plan_fail,0,16863,277.83973479270935,77.87351751327515,421.4999999998905,318,636,636,2,118,,,0
paper_density_scaling_v1,density,slpush,slpush,SLPush,slpush,obstacle_count,30.0,0,density_scaling,16,800.0,20000,30,8.0,8.0,64.0,12.631906920768532,0.19737354563700832,15.0,30.0,,TERMINATED,task_done,1,10970,254.5984227657318,59.66914224624634,271.1000000000273,93,186,186,1,57,,,0
paper_density_scaling_v1,density,slpush,slpush,SLPush,slpush,obstacle_count,30.0,1,density_scaling,16,800.0,20000,30,8.0,8.0,64.0,14.466406883553468,0.22603760755552293,15.0,30.0,,TERMINATED,task_done,1,6777,143.9051034450531,31.27875566482544,166.8750000000208,39,78,78,1,39,,,0
paper_density_scaling_v1,density,slpush,slpush,SLPush,slpush,obstacle_count,30.0,2,density_scaling,16,800.0,20000,30,8.0,8.0,64.0,12.846727465334432,0.2007301166458505,15.0,30.0,,TERMINATED,task_done,1,14738,310.0826575756073,45.79306125640869,366.5749999999405,53,106,106,1,53,,,0
paper_density_scaling_v1,density,slpush,slpush,SLPush,slpush,obstacle_count,30.0,3,density_scaling,16,800.0,20000,30,8.0,8.0,64.0,13.4897617453429,0.2107775272709828,15.0,30.0,,TERMINATED,task_done,1,3501,45.404380321502686,8.584182977676392,84.125000000002,12,24,24,1,12,,,0
paper_density_scaling_v1,density,slpush,slpush,SLPush,slpush,obstacle_count,30.0,4,density_scaling,16,800.0,20000,30,8.0,8.0,64.0,13.105605422824581,0.20477508473163408,15.0,30.0,,TERMINATED,task_done,1,12891,253.07220268249512,48.549200773239136,316.8249999999857,131,262,262,2,131,,,0
paper_density_scaling_v1,density,slpush,slpush,SLPush,slpush,obstacle_count,35.0,0,density_scaling,16,800.0,20000,35,8.0,8.0,64.0,14.39802933915205,0.22496920842425078,15.0,30.0,,TERMINATED,plan_fail,0,1,172.18844604492188,172.07392144203186,0.0,200,400,400,1,0,,,0
paper_density_scaling_v1,density,slpush,slpush,SLPush,slpush,obstacle_count,35.0,1,density_scaling,16,800.0,20000,35,8.0,8.0,64.0,16.269785963113904,0.25421540567365475,15.0,30.0,,TERMINATED,plan_fail,0,1,177.91790390014648,177.72678804397583,0.0,200,400,400,1,0,,,0
paper_density_scaling_v1,density,slpush,slpush,SLPush,slpush,obstacle_count,35.0,2,density_scaling,16,800.0,20000,35,8.0,8.0,64.0,15.567363206071786,0.24324005009487165,15.0,30.0,,TERMINATED,plan_fail,0,1,169.85933923721313,169.6444709300995,0.0,200,400,400,1,0,,,0
paper_density_scaling_v1,density,slpush,slpush,SLPush,slpush,obstacle_count,35.0,3,density_scaling,16,800.0,20000,35,8.0,8.0,64.0,15.377991761812146,0.24028112127831477,15.0,30.0,,TERMINATED,task_done,1,11318,353.66337418556213,93.19255900382996,279.8250000000194,119,238,238,4,119,,,0
paper_density_scaling_v1,density,slpush,slpush,SLPush,slpush,obstacle_count,35.0,4,density_scaling,16,800.0,20000,35,8.0,8.0,64.0,14.631092100470745,0.2286108140698554,15.0,30.0,,TIMEOUT,control-step timeout > 20000 steps,0,20000,800.0,800.0,800.0,20000,20000,20000,20000,20000,child_budget_timeout,,1
paper_density_scaling_v1,density,slpush,slpush,SLPush,slpush,obstacle_count,40.0,0,density_scaling,16,800.0,20000,40,8.0,8.0,64.0,15.849002694444376,0.24764066710069338,15.0,30.0,,TERMINATED,plan_fail,0,1,157.44199991226196,157.28305864334106,0.0,200,400,400,1,0,,,0
paper_density_scaling_v1,density,slpush,slpush,SLPush,slpush,obstacle_count,40.0,1,density_scaling,16,800.0,20000,40,8.0,8.0,64.0,17.68350265722931,0.276304729019208,15.0,30.0,,TERMINATED,plan_fail,0,1,201.90085673332214,201.67138195037842,0.0,200,400,400,1,0,,,0
paper_density_scaling_v1,density,slpush,slpush,SLPush,slpush,obstacle_count,40.0,2,density_scaling,16,800.0,20000,40,8.0,8.0,64.0,17.39284988371795,0.271763279433093,15.0,30.0,,TERMINATED,task_done,1,10631,394.4560441970825,120.62274050712585,264.0750000000337,114,228,228,2,114,,,0
paper_density_scaling_v1,density,slpush,slpush,SLPush,slpush,obstacle_count,40.0,3,density_scaling,16,800.0,20000,40,8.0,8.0,64.0,16.903478439458308,0.26411685061653606,15.0,30.0,,TERMINATED,plan_fail,0,1,38.06126284599304,37.996625661849976,0.0,59,118,118,1,0,,,0
paper_density_scaling_v1,density,slpush,slpush,SLPush,slpush,obstacle_count,40.0,4,density_scaling,16,800.0,20000,40,8.0,8.0,64.0,nan,nan,15.0,30.0,,TIMEOUT_PRUNED,pruned_after_seed_timeout_at_obstacle_count=35,0,20000,800.0,800.0,800.0,20000,20000,20000,20000,20000,timeout_pruned_seed,35.0,1
paper_density_scaling_v1,density,slpush,slpush,SLPush,slpush,obstacle_count,45.0,0,density_scaling,16,800.0,20000,45,8.0,8.0,64.0,17.262719388559784,0.2697299904462466,15.0,30.0,,TERMINATED,plan_fail,0,1,175.93504691123962,175.7890989780426,0.0,200,400,400,1,0,,,0
paper_density_scaling_v1,density,slpush,slpush,SLPush,slpush,obstacle_count,45.0,1,density_scaling,16,800.0,20000,45,8.0,8.0,64.0,19.171732673698557,0.29955832302653995,15.0,30.0,,TERMINATED,plan_fail,0,1,176.5314736366272,176.26682949066162,0.0,200,400,400,1,0,,,0
paper_density_scaling_v1,density,slpush,slpush,SLPush,slpush,obstacle_count,45.0,2,density_scaling,16,800.0,20000,45,8.0,8.0,64.0,18.918336561364114,0.2955990087713143,15.0,30.0,,TERMINATED,plan_fail,0,1,200.11543560028076,199.817458152771,0.0,200,400,400,1,0,,,0
paper_density_scaling_v1,density,slpush,slpush,SLPush,slpush,obstacle_count,45.0,3,density_scaling,16,800.0,20000,45,8.0,8.0,64.0,18.632344196664906,0.29113037807288916,15.0,30.0,,TERMINATED,task_done,1,12257,312.7541399002075,73.18313336372375,304.34999999999707,74,148,148,2,74,,,0
paper_density_scaling_v1,density,slpush,slpush,SLPush,slpush,obstacle_count,45.0,4,density_scaling,16,800.0,20000,45,8.0,8.0,64.0,nan,nan,15.0,30.0,,TIMEOUT_PRUNED,pruned_after_seed_timeout_at_obstacle_count=35,0,20000,800.0,800.0,800.0,20000,20000,20000,20000,20000,timeout_pruned_seed,35.0,1
paper_density_scaling_v1,density,dfs,dfs,DFS,dfs,obstacle_count,15.0,0,density_scaling,16,800.0,20000,15,8.0,8.0,64.0,6.896411147092687,0.10775642417332323,15.0,30.0,,TERMINATED,task_done,1,1396,17.458603620529175,8.7893967628479,28.84999999999943,4,128,128,1,4,,,0
paper_density_scaling_v1,density,dfs,dfs,DFS,dfs,obstacle_count,15.0,1,density_scaling,16,800.0,20000,15,8.0,8.0,64.0,7.936905385609512,0.12401414665014862,15.0,30.0,,TERMINATED,task_done,1,1791,27.631017446517944,13.433656215667725,40.249999999998785,5,160,160,1,5,,,0
paper_density_scaling_v1,density,dfs,dfs,DFS,dfs,obstacle_count,15.0,2,density_scaling,16,800.0,20000,15,8.0,8.0,64.0,5.366758159120872,0.08385559623626362,15.0,30.0,,TERMINATED,task_done,1,1016,9.38544511795044,4.080631971359253,18.12500000000004,2,64,64,1,2,,,0
paper_density_scaling_v1,density,dfs,dfs,DFS,dfs,obstacle_count,15.0,3,density_scaling,16,800.0,20000,15,8.0,8.0,64.0,7.450735402078755,0.11641774065748055,15.0,30.0,,TERMINATED,task_done,1,1560,27.480266571044922,15.16187572479248,34.32499999999912,5,160,160,1,5,,,0
paper_density_scaling_v1,density,dfs,dfs,DFS,dfs,obstacle_count,15.0,4,density_scaling,16,800.0,20000,15,8.0,8.0,64.0,7.17513966561798,0.11211155727528094,15.0,30.0,,TERMINATED,task_done,1,3875,30.4475040435791,14.318791151046753,82.82500000000171,10,320,320,1,10,,,0
paper_density_scaling_v1,density,dfs,dfs,DFS,dfs,obstacle_count,20.0,0,density_scaling,16,800.0,20000,20,8.0,8.0,64.0,9.000933565476204,0.1406395869605657,15.0,30.0,,TERMINATED,task_done,1,2429,61.64749526977539,37.01435899734497,56.67499999999785,10,320,320,1,10,,,0
paper_density_scaling_v1,density,dfs,dfs,DFS,dfs,obstacle_count,20.0,1,density_scaling,16,800.0,20000,20,8.0,8.0,64.0,10.357541126346867,0.1618365800991698,15.0,30.0,,TERMINATED,task_done,1,2591,45.163012742996216,21.277262449264526,61.27499999999759,6,192,192,1,6,,,0
paper_density_scaling_v1,density,dfs,dfs,DFS,dfs,obstacle_count,20.0,2,density_scaling,16,800.0,20000,20,8.0,8.0,64.0,8.05342780399303,0.1258348094373911,15.0,30.0,,TERMINATED,task_done,1,2111,40.4594931602478,20.671898365020752,48.849999999998296,6,192,192,1,6,,,0
paper_density_scaling_v1,density,dfs,dfs,DFS,dfs,obstacle_count,20.0,3,density_scaling,16,800.0,20000,20,8.0,8.0,64.0,9.581620243122366,0.14971281629878697,15.0,30.0,,TERMINATED,task_done,1,2028,52.40718102455139,29.504371643066406,47.59999999999837,7,224,224,1,7,,,0
paper_density_scaling_v1,density,dfs,dfs,DFS,dfs,obstacle_count,20.0,4,density_scaling,16,800.0,20000,20,8.0,8.0,64.0,9.381083004441063,0.1465794219443916,15.0,30.0,,TERMINATED,task_done,1,8269,99.944420337677,51.08402729034424,195.27500000002726,116,864,864,2,24,,,0
paper_density_scaling_v1,density,dfs,dfs,DFS,dfs,obstacle_count,25.0,0,density_scaling,16,800.0,20000,25,8.0,8.0,64.0,11.106420243122368,0.173537816298787,15.0,30.0,,TERMINATED,task_done,1,5380,152.79713106155396,94.52075529098511,130.7500000000126,87,704,704,1,20,,,0
paper_density_scaling_v1,density,dfs,dfs,DFS,dfs,obstacle_count,25.0,1,density_scaling,16,800.0,20000,25,8.0,8.0,64.0,12.658176867084222,0.19778401354819097,15.0,30.0,,TERMINATED,task_done,1,3740,85.6274962425232,40.426746129989624,90.65000000000349,9,288,288,1,9,,,0
paper_density_scaling_v1,density,dfs,dfs,DFS,dfs,obstacle_count,25.0,2,density_scaling,16,800.0,20000,25,8.0,8.0,64.0,10.919461708127834,0.1706165891894974,15.0,30.0,,TERMINATED,task_done,1,1950,49.859090089797974,27.24001693725586,45.74999999999847,6,192,192,1,6,,,0
paper_density_scaling_v1,density,dfs,dfs,DFS,dfs,obstacle_count,25.0,3,density_scaling,16,800.0,20000,25,8.0,8.0,64.0,11.284363581945449,0.17631818096789764,15.0,30.0,,TERMINATED,task_done,1,2107,55.41104245185852,30.374959230422974,49.84999999999824,7,224,224,1,7,,,0
paper_density_scaling_v1,density,dfs,dfs,DFS,dfs,obstacle_count,25.0,4,density_scaling,16,800.0,20000,25,8.0,8.0,64.0,11.104969682087226,0.1735151512826129,15.0,30.0,,TERMINATED,task_done,1,7497,92.1411566734314,42.055245876312256,178.07500000002335,40,640,640,1,18,,,0
paper_density_scaling_v1,density,dfs,dfs,DFS,dfs,obstacle_count,30.0,0,density_scaling,16,800.0,20000,30,8.0,8.0,64.0,12.631906920768532,0.19737354563700832,15.0,30.0,,TERMINATED,task_done,1,3129,81.39242482185364,47.24746870994568,74.32499999999978,11,352,352,1,11,,,0
paper_density_scaling_v1,density,dfs,dfs,DFS,dfs,obstacle_count,30.0,1,density_scaling,16,800.0,20000,30,8.0,8.0,64.0,14.466406883553468,0.22603760755552293,15.0,30.0,,TERMINATED,task_done,1,3789,125.98928260803223,55.87898898124695,92.0000000000038,11,352,352,1,11,,,0
paper_density_scaling_v1,density,dfs,dfs,DFS,dfs,obstacle_count,30.0,2,density_scaling,16,800.0,20000,30,8.0,8.0,64.0,12.846727465334432,0.2007301166458505,15.0,30.0,,TERMINATED,task_done,1,3915,113.70208239555359,59.625455379486084,95.27500000000454,10,320,320,2,10,,,0
paper_density_scaling_v1,density,dfs,dfs,DFS,dfs,obstacle_count,30.0,3,density_scaling,16,800.0,20000,30,8.0,8.0,64.0,13.4897617453429,0.2107775272709828,15.0,30.0,,TERMINATED,task_done,1,3246,86.39697909355164,47.736650466918945,77.5250000000005,10,320,320,1,10,,,0
paper_density_scaling_v1,density,dfs,dfs,DFS,dfs,obstacle_count,30.0,4,density_scaling,16,800.0,20000,30,8.0,8.0,64.0,13.105605422824581,0.20477508473163408,15.0,30.0,,TERMINATED,task_done,1,9136,162.6993761062622,82.85495805740356,223.00000000003357,39,864,864,2,27,,,0
paper_density_scaling_v1,density,dfs,dfs,DFS,dfs,obstacle_count,35.0,0,density_scaling,16,800.0,20000,35,8.0,8.0,64.0,14.39802933915205,0.22496920842425078,15.0,30.0,,TIMEOUT,planning_timeout,0,20000,800.0,800.0,800.0,20000,20000,20000,20000,20000,policy_internal_timeout,,1
paper_density_scaling_v1,density,dfs,dfs,DFS,dfs,obstacle_count,35.0,1,density_scaling,16,800.0,20000,35,8.0,8.0,64.0,16.269785963113904,0.25421540567365475,15.0,30.0,,TIMEOUT,planning_timeout,0,20000,800.0,800.0,800.0,20000,20000,20000,20000,20000,policy_internal_timeout,,1
paper_density_scaling_v1,density,dfs,dfs,DFS,dfs,obstacle_count,35.0,2,density_scaling,16,800.0,20000,35,8.0,8.0,64.0,15.567363206071786,0.24324005009487165,15.0,30.0,,TIMEOUT,planning_timeout,0,20000,800.0,800.0,800.0,20000,20000,20000,20000,20000,policy_internal_timeout,,1
paper_density_scaling_v1,density,dfs,dfs,DFS,dfs,obstacle_count,35.0,3,density_scaling,16,800.0,20000,35,8.0,8.0,64.0,15.377991761812146,0.24028112127831477,15.0,30.0,,TERMINATED,task_done,1,3727,112.24700713157654,68.22186279296875,90.32500000000341,14,448,448,1,14,,,0
paper_density_scaling_v1,density,dfs,dfs,DFS,dfs,obstacle_count,35.0,4,density_scaling,16,800.0,20000,35,8.0,8.0,64.0,14.631092100470745,0.2286108140698554,15.0,30.0,,TERMINATED,task_done,1,6535,139.5492525100708,72.19689106941223,158.32500000001886,39,672,672,2,21,,,0
paper_density_scaling_v1,density,dfs,dfs,DFS,dfs,obstacle_count,40.0,0,density_scaling,16,800.0,20000,40,8.0,8.0,64.0,nan,nan,15.0,30.0,,TIMEOUT_PRUNED,pruned_after_seed_timeout_at_obstacle_count=35,0,20000,800.0,800.0,800.0,20000,20000,20000,20000,20000,timeout_pruned_seed,35.0,1
paper_density_scaling_v1,density,dfs,dfs,DFS,dfs,obstacle_count,40.0,1,density_scaling,16,800.0,20000,40,8.0,8.0,64.0,nan,nan,15.0,30.0,,TIMEOUT_PRUNED,pruned_after_seed_timeout_at_obstacle_count=35,0,20000,800.0,800.0,800.0,20000,20000,20000,20000,20000,timeout_pruned_seed,35.0,1
paper_density_scaling_v1,density,dfs,dfs,DFS,dfs,obstacle_count,40.0,2,density_scaling,16,800.0,20000,40,8.0,8.0,64.0,nan,nan,15.0,30.0,,TIMEOUT_PRUNED,pruned_after_seed_timeout_at_obstacle_count=35,0,20000,800.0,800.0,800.0,20000,20000,20000,20000,20000,timeout_pruned_seed,35.0,1
paper_density_scaling_v1,density,dfs,dfs,DFS,dfs,obstacle_count,40.0,3,density_scaling,16,800.0,20000,40,8.0,8.0,64.0,16.903478439458308,0.26411685061653606,15.0,30.0,,TERMINATED,task_done,1,4331,133.56994652748108,77.83114242553711,105.57500000000688,14,448,448,1,14,,,0
paper_density_scaling_v1,density,dfs,dfs,DFS,dfs,obstacle_count,40.0,4,density_scaling,16,800.0,20000,40,8.0,8.0,64.0,16.43447118003118,0.2567886121879872,15.0,30.0,,TIMEOUT,planning_timeout,0,20000,800.0,800.0,800.0,20000,20000,20000,20000,20000,policy_internal_timeout,,1
paper_density_scaling_v1,density,dfs,dfs,DFS,dfs,obstacle_count,45.0,0,density_scaling,16,800.0,20000,45,8.0,8.0,64.0,nan,nan,15.0,30.0,,TIMEOUT_PRUNED,pruned_after_seed_timeout_at_obstacle_count=35,0,20000,800.0,800.0,800.0,20000,20000,20000,20000,20000,timeout_pruned_seed,35.0,1
paper_density_scaling_v1,density,dfs,dfs,DFS,dfs,obstacle_count,45.0,1,density_scaling,16,800.0,20000,45,8.0,8.0,64.0,nan,nan,15.0,30.0,,TIMEOUT_PRUNED,pruned_after_seed_timeout_at_obstacle_count=35,0,20000,800.0,800.0,800.0,20000,20000,20000,20000,20000,timeout_pruned_seed,35.0,1
paper_density_scaling_v1,density,dfs,dfs,DFS,dfs,obstacle_count,45.0,2,density_scaling,16,800.0,20000,45,8.0,8.0,64.0,nan,nan,15.0,30.0,,TIMEOUT_PRUNED,pruned_after_seed_timeout_at_obstacle_count=35,0,20000,800.0,800.0,800.0,20000,20000,20000,20000,20000,timeout_pruned_seed,35.0,1
paper_density_scaling_v1,density,dfs,dfs,DFS,dfs,obstacle_count,45.0,3,density_scaling,16,800.0,20000,45,8.0,8.0,64.0,18.632344196664906,0.29113037807288916,15.0,30.0,,TERMINATED,task_done,1,4722,186.4926631450653,112.5243456363678,115.62500000000917,17,544,544,2,16,,,0
paper_density_scaling_v1,density,dfs,dfs,DFS,dfs,obstacle_count,45.0,4,density_scaling,16,800.0,20000,45,8.0,8.0,64.0,nan,nan,15.0,30.0,,TIMEOUT_PRUNED,pruned_after_seed_timeout_at_obstacle_count=40,0,20000,800.0,800.0,800.0,20000,20000,20000,20000,20000,timeout_pruned_seed,40.0,1
paper_density_scaling_v1,density,recursive,recursive,Recursive,recursive,obstacle_count,15.0,0,density_scaling,16,800.0,20000,15,8.0,8.0,64.0,6.896411147092687,0.10775642417332323,15.0,30.0,,TERMINATED,task_done,1,1785,16.260419607162476,6.205174922943115,37.89999999999892,2,4,0,2,4,,,0
paper_density_scaling_v1,density,recursive,recursive,Recursive,recursive,obstacle_count,15.0,1,density_scaling,16,800.0,20000,15,8.0,8.0,64.0,7.936905385609512,0.12401414665014862,15.0,30.0,,TERMINATED,task_done,1,4631,50.69708800315857,12.316059350967407,110.75000000000806,3,9,0,3,9,,,0
paper_density_scaling_v1,density,recursive,recursive,Recursive,recursive,obstacle_count,15.0,2,density_scaling,16,800.0,20000,15,8.0,8.0,64.0,5.366758159120872,0.08385559623626362,15.0,30.0,,TERMINATED,task_done,1,1341,12.475265502929688,3.836252212524414,26.92499999999954,1,3,0,1,3,,,0
paper_density_scaling_v1,density,recursive,recursive,Recursive,recursive,obstacle_count,15.0,3,density_scaling,16,800.0,20000,15,8.0,8.0,64.0,7.450735402078755,0.11641774065748055,15.0,30.0,,TERMINATED,task_done,1,8212,119.55734395980835,48.971813440322876,200.50000000002845,7,21,0,7,21,,,0
paper_density_scaling_v1,density,recursive,recursive,Recursive,recursive,obstacle_count,15.0,4,density_scaling,16,800.0,20000,15,8.0,8.0,64.0,7.17513966561798,0.11211155727528094,15.0,30.0,,TERMINATED,task_done,1,5844,38.83006000518799,16.458765506744385,130.27500000001248,5,14,0,5,14,,,0
paper_density_scaling_v1,density,recursive,recursive,Recursive,recursive,obstacle_count,20.0,0,density_scaling,16,800.0,20000,20,8.0,8.0,64.0,9.000933565476204,0.1406395869605657,15.0,30.0,,TERMINATED,task_done,1,8397,130.38865876197815,60.761786699295044,204.80000000002943,5,21,0,5,21,,,0
paper_density_scaling_v1,density,recursive,recursive,Recursive,recursive,obstacle_count,20.0,1,density_scaling,16,800.0,20000,20,8.0,8.0,64.0,10.357541126346867,0.1618365800991698,15.0,30.0,,TERMINATED,task_done,1,9919,164.7599503993988,66.56035852432251,244.10000000003836,5,23,0,5,23,,,0
paper_density_scaling_v1,density,recursive,recursive,Recursive,recursive,obstacle_count,20.0,2,density_scaling,16,800.0,20000,20,8.0,8.0,64.0,8.05342780399303,0.1258348094373911,15.0,30.0,,TERMINATED,task_done,1,2146,41.327526330947876,21.00114893913269,49.42499999999826,2,6,0,2,6,,,0
paper_density_scaling_v1,density,recursive,recursive,Recursive,recursive,obstacle_count,20.0,3,density_scaling,16,800.0,20000,20,8.0,8.0,64.0,9.581620243122366,0.14971281629878697,15.0,30.0,,TERMINATED,already_connected,1,14976,326.399804353714,183.35139513015747,369.274999999938,12,41,0,12,38,,,0
paper_density_scaling_v1,density,recursive,recursive,Recursive,recursive,obstacle_count,20.0,4,density_scaling,16,800.0,20000,20,8.0,8.0,64.0,9.381083004441063,0.1465794219443916,15.0,30.0,,TERMINATED,task_done,1,5537,59.80712032318115,33.92454290390015,126.02500000001153,4,14,0,4,14,,,0
paper_density_scaling_v1,density,recursive,recursive,Recursive,recursive,obstacle_count,25.0,0,density_scaling,16,800.0,20000,25,8.0,8.0,64.0,11.106420243122368,0.173537816298787,15.0,30.0,,TIMEOUT,control-step timeout > 20000 steps,0,20000,800.0,800.0,800.0,20000,20000,20000,20000,20000,child_budget_timeout,,1
paper_density_scaling_v1,density,recursive,recursive,Recursive,recursive,obstacle_count,25.0,1,density_scaling,16,800.0,20000,25,8.0,8.0,64.0,12.658176867084222,0.19778401354819097,15.0,30.0,,TIMEOUT,control-step timeout > 20000 steps,0,20000,800.0,800.0,800.0,20000,20000,20000,20000,20000,child_budget_timeout,,1
paper_density_scaling_v1,density,recursive,recursive,Recursive,recursive,obstacle_count,25.0,2,density_scaling,16,800.0,20000,25,8.0,8.0,64.0,10.919461708127834,0.1706165891894974,15.0,30.0,,TERMINATED,task_done,1,8845,199.66798901557922,91.26658391952515,217.62500000003234,5,20,0,5,19,,,0
paper_density_scaling_v1,density,recursive,recursive,Recursive,recursive,obstacle_count,25.0,3,density_scaling,16,800.0,20000,25,8.0,8.0,64.0,11.284363581945449,0.17631818096789764,15.0,30.0,,TERMINATED,task_done,1,10699,266.7780373096466,166.53230929374695,262.67500000003497,6,30,0,6,29,,,0
paper_density_scaling_v1,density,recursive,recursive,Recursive,recursive,obstacle_count,25.0,4,density_scaling,16,800.0,20000,25,8.0,8.0,64.0,11.104969682087226,0.1735151512826129,15.0,30.0,,TIMEOUT,control-step timeout > 20000 steps,0,20000,800.0,800.0,800.0,20000,20000,20000,20000,20000,child_budget_timeout,,1
paper_density_scaling_v1,density,recursive,recursive,Recursive,recursive,obstacle_count,30.0,0,density_scaling,16,800.0,20000,30,8.0,8.0,64.0,nan,nan,15.0,30.0,,TIMEOUT_PRUNED,pruned_after_seed_timeout_at_obstacle_count=25,0,20000,800.0,800.0,800.0,20000,20000,20000,20000,20000,timeout_pruned_seed,25.0,1
paper_density_scaling_v1,density,recursive,recursive,Recursive,recursive,obstacle_count,30.0,1,density_scaling,16,800.0,20000,30,8.0,8.0,64.0,nan,nan,15.0,30.0,,TIMEOUT_PRUNED,pruned_after_seed_timeout_at_obstacle_count=25,0,20000,800.0,800.0,800.0,20000,20000,20000,20000,20000,timeout_pruned_seed,25.0,1
paper_density_scaling_v1,density,recursive,recursive,Recursive,recursive,obstacle_count,30.0,2,density_scaling,16,800.0,20000,30,8.0,8.0,64.0,12.846727465334432,0.2007301166458505,15.0,30.0,,TIMEOUT,control-step timeout > 20000 steps,0,20000,800.0,800.0,800.0,20000,20000,20000,20000,20000,child_budget_timeout,,1
paper_density_scaling_v1,density,recursive,recursive,Recursive,recursive,obstacle_count,30.0,3,density_scaling,16,800.0,20000,30,8.0,8.0,64.0,13.4897617453429,0.2107775272709828,15.0,30.0,,TERMINATED,task_done,1,19322,575.81791472435,357.0850534439087,478.52499999983866,10,54,0,10,54,,,0
paper_density_scaling_v1,density,recursive,recursive,Recursive,recursive,obstacle_count,30.0,4,density_scaling,16,800.0,20000,30,8.0,8.0,64.0,nan,nan,15.0,30.0,,TIMEOUT_PRUNED,pruned_after_seed_timeout_at_obstacle_count=25,0,20000,800.0,800.0,800.0,20000,20000,20000,20000,20000,timeout_pruned_seed,25.0,1
paper_density_scaling_v1,density,recursive,recursive,Recursive,recursive,obstacle_count,35.0,0,density_scaling,16,800.0,20000,35,8.0,8.0,64.0,nan,nan,15.0,30.0,,TIMEOUT_PRUNED,pruned_after_seed_timeout_at_obstacle_count=25,0,20000,800.0,800.0,800.0,20000,20000,20000,20000,20000,timeout_pruned_seed,25.0,1
paper_density_scaling_v1,density,recursive,recursive,Recursive,recursive,obstacle_count,35.0,1,density_scaling,16,800.0,20000,35,8.0,8.0,64.0,nan,nan,15.0,30.0,,TIMEOUT_PRUNED,pruned_after_seed_timeout_at_obstacle_count=25,0,20000,800.0,800.0,800.0,20000,20000,20000,20000,20000,timeout_pruned_seed,25.0,1
paper_density_scaling_v1,density,recursive,recursive,Recursive,recursive,obstacle_count,35.0,2,density_scaling,16,800.0,20000,35,8.0,8.0,64.0,nan,nan,15.0,30.0,,TIMEOUT_PRUNED,pruned_after_seed_timeout_at_obstacle_count=30,0,20000,800.0,800.0,800.0,20000,20000,20000,20000,20000,timeout_pruned_seed,30.0,1
paper_density_scaling_v1,density,recursive,recursive,Recursive,recursive,obstacle_count,35.0,3,density_scaling,16,800.0,20000,35,8.0,8.0,64.0,nan,nan,15.0,30.0,,TIMEOUT,parent_timeout_800.0s,0,20000,800.0,800.0,800.0,20000,20000,20000,20000,20000,parent_process_timeout,,1
paper_density_scaling_v1,density,recursive,recursive,Recursive,recursive,obstacle_count,35.0,4,density_scaling,16,800.0,20000,35,8.0,8.0,64.0,nan,nan,15.0,30.0,,TIMEOUT_PRUNED,pruned_after_seed_timeout_at_obstacle_count=25,0,20000,800.0,800.0,800.0,20000,20000,20000,20000,20000,timeout_pruned_seed,25.0,1
paper_density_scaling_v1,density,recursive,recursive,Recursive,recursive,obstacle_count,40.0,0,density_scaling,16,800.0,20000,40,8.0,8.0,64.0,nan,nan,15.0,30.0,,TIMEOUT_PRUNED,pruned_after_seed_timeout_at_obstacle_count=25,0,20000,800.0,800.0,800.0,20000,20000,20000,20000,20000,timeout_pruned_seed,25.0,1
paper_density_scaling_v1,density,recursive,recursive,Recursive,recursive,obstacle_count,40.0,1,density_scaling,16,800.0,20000,40,8.0,8.0,64.0,nan,nan,15.0,30.0,,TIMEOUT_PRUNED,pruned_after_seed_timeout_at_obstacle_count=25,0,20000,800.0,800.0,800.0,20000,20000,20000,20000,20000,timeout_pruned_seed,25.0,1
paper_density_scaling_v1,density,recursive,recursive,Recursive,recursive,obstacle_count,40.0,2,density_scaling,16,800.0,20000,40,8.0,8.0,64.0,nan,nan,15.0,30.0,,TIMEOUT_PRUNED,pruned_after_seed_timeout_at_obstacle_count=30,0,20000,800.0,800.0,800.0,20000,20000,20000,20000,20000,timeout_pruned_seed,30.0,1
paper_density_scaling_v1,density,recursive,recursive,Recursive,recursive,obstacle_count,40.0,3,density_scaling,16,800.0,20000,40,8.0,8.0,64.0,nan,nan,15.0,30.0,,TIMEOUT_PRUNED,pruned_after_seed_timeout_at_obstacle_count=35,0,20000,800.0,800.0,800.0,20000,20000,20000,20000,20000,timeout_pruned_seed,35.0,1
