experiment,policy_variant,policy_label,base_policy,seed,x_name,x_value,obstacle_count,world_width,world_height,scale_mode,policy_overrides,env_overrides
density,dfs,DFS-WCCG,dfs,3,obstacle_count,35.0,35,8.0,8.0,density_scaling,"{""load_mode_table"": true, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,dfs,DFS-WCCG,dfs,4,obstacle_count,35.0,35,8.0,8.0,density_scaling,"{""load_mode_table"": true, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,dfs,DFS-WCCG,dfs,5,obstacle_count,35.0,35,8.0,8.0,density_scaling,"{""load_mode_table"": true, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,dfs,DFS-WCCG,dfs,6,obstacle_count,35.0,35,8.0,8.0,density_scaling,"{""load_mode_table"": true, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,dfs,DFS-WCCG,dfs,7,obstacle_count,35.0,35,8.0,8.0,density_scaling,"{""load_mode_table"": true, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,dfs,DFS-WCCG,dfs,8,obstacle_count,35.0,35,8.0,8.0,density_scaling,"{""load_mode_table"": true, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,dfs,DFS-WCCG,dfs,9,obstacle_count,35.0,35,8.0,8.0,density_scaling,"{""load_mode_table"": true, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,dfs,DFS-WCCG,dfs,0,obstacle_count,40.0,40,8.0,8.0,density_scaling,"{""load_mode_table"": true, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,dfs,DFS-WCCG,dfs,1,obstacle_count,40.0,40,8.0,8.0,density_scaling,"{""load_mode_table"": true, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,dfs,DFS-WCCG,dfs,2,obstacle_count,40.0,40,8.0,8.0,density_scaling,"{""load_mode_table"": true, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,dfs,DFS-WCCG,dfs,3,obstacle_count,40.0,40,8.0,8.0,density_scaling,"{""load_mode_table"": true, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,dfs,DFS-WCCG,dfs,4,obstacle_count,40.0,40,8.0,8.0,density_scaling,"{""load_mode_table"": true, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,dfs,DFS-WCCG,dfs,5,obstacle_count,40.0,40,8.0,8.0,density_scaling,"{""load_mode_table"": true, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,dfs,DFS-WCCG,dfs,6,obstacle_count,40.0,40,8.0,8.0,density_scaling,"{""load_mode_table"": true, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,dfs,DFS-WCCG,dfs,7,obstacle_count,40.0,40,8.0,8.0,density_scaling,"{""load_mode_table"": true, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,dfs,DFS-WCCG,dfs,8,obstacle_count,40.0,40,8.0,8.0,density_scaling,"{""load_mode_table"": true, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,dfs,DFS-WCCG,dfs,9,obstacle_count,40.0,40,8.0,8.0,density_scaling,"{""load_mode_table"": true, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,dfs,DFS-WCCG,dfs,0,obstacle_count,45.0,45,8.0,8.0,density_scaling,"{""load_mode_table"": true, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,dfs,DFS-WCCG,dfs,1,obstacle_count,45.0,45,8.0,8.0,density_scaling,"{""load_mode_table"": true, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,dfs,DFS-WCCG,dfs,2,obstacle_count,45.0,45,8.0,8.0,density_scaling,"{""load_mode_table"": true, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,dfs,DFS-WCCG,dfs,3,obstacle_count,45.0,45,8.0,8.0,density_scaling,"{""load_mode_table"": true, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,dfs,DFS-WCCG,dfs,4,obstacle_count,45.0,45,8.0,8.0,density_scaling,"{""load_mode_table"": true, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,dfs,DFS-WCCG,dfs,5,obstacle_count,45.0,45,8.0,8.0,density_scaling,"{""load_mode_table"": true, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,dfs,DFS-WCCG,dfs,6,obstacle_count,45.0,45,8.0,8.0,density_scaling,"{""load_mode_table"": true, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,dfs,DFS-WCCG,dfs,7,obstacle_count,45.0,45,8.0,8.0,density_scaling,"{""load_mode_table"": true, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,dfs,DFS-WCCG,dfs,8,obstacle_count,45.0,45,8.0,8.0,density_scaling,"{""load_mode_table"": true, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,dfs,DFS-WCCG,dfs,9,obstacle_count,45.0,45,8.0,8.0,density_scaling,"{""load_mode_table"": true, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,recursive,Rec-NAMO,recursive,0,obstacle_count,15.0,15,8.0,8.0,density_scaling,"{""exec_plot_result"": false, ""exec_polt_process"": false, ""load_mode_table"": true, ""max_depth"": 10, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800, ""recursive_debug"": false, ""recursive_debug_log_push_tasks"": false, ""recursive_goal_pos_tol"": 0.3, ""recursive_push_speed"": 0.3, ""recursive_width_scale"": 0.5}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,recursive,Rec-NAMO,recursive,1,obstacle_count,15.0,15,8.0,8.0,density_scaling,"{""exec_plot_result"": false, ""exec_polt_process"": false, ""load_mode_table"": true, ""max_depth"": 10, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800, ""recursive_debug"": false, ""recursive_debug_log_push_tasks"": false, ""recursive_goal_pos_tol"": 0.3, ""recursive_push_speed"": 0.3, ""recursive_width_scale"": 0.5}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,recursive,Rec-NAMO,recursive,2,obstacle_count,15.0,15,8.0,8.0,density_scaling,"{""exec_plot_result"": false, ""exec_polt_process"": false, ""load_mode_table"": true, ""max_depth"": 10, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800, ""recursive_debug"": false, ""recursive_debug_log_push_tasks"": false, ""recursive_goal_pos_tol"": 0.3, ""recursive_push_speed"": 0.3, ""recursive_width_scale"": 0.5}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,recursive,Rec-NAMO,recursive,3,obstacle_count,15.0,15,8.0,8.0,density_scaling,"{""exec_plot_result"": false, ""exec_polt_process"": false, ""load_mode_table"": true, ""max_depth"": 10, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800, ""recursive_debug"": false, ""recursive_debug_log_push_tasks"": false, ""recursive_goal_pos_tol"": 0.3, ""recursive_push_speed"": 0.3, ""recursive_width_scale"": 0.5}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,recursive,Rec-NAMO,recursive,4,obstacle_count,15.0,15,8.0,8.0,density_scaling,"{""exec_plot_result"": false, ""exec_polt_process"": false, ""load_mode_table"": true, ""max_depth"": 10, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800, ""recursive_debug"": false, ""recursive_debug_log_push_tasks"": false, ""recursive_goal_pos_tol"": 0.3, ""recursive_push_speed"": 0.3, ""recursive_width_scale"": 0.5}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,recursive,Rec-NAMO,recursive,5,obstacle_count,15.0,15,8.0,8.0,density_scaling,"{""exec_plot_result"": false, ""exec_polt_process"": false, ""load_mode_table"": true, ""max_depth"": 10, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800, ""recursive_debug"": false, ""recursive_debug_log_push_tasks"": false, ""recursive_goal_pos_tol"": 0.3, ""recursive_push_speed"": 0.3, ""recursive_width_scale"": 0.5}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,recursive,Rec-NAMO,recursive,6,obstacle_count,15.0,15,8.0,8.0,density_scaling,"{""exec_plot_result"": false, ""exec_polt_process"": false, ""load_mode_table"": true, ""max_depth"": 10, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800, ""recursive_debug"": false, ""recursive_debug_log_push_tasks"": false, ""recursive_goal_pos_tol"": 0.3, ""recursive_push_speed"": 0.3, ""recursive_width_scale"": 0.5}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,recursive,Rec-NAMO,recursive,7,obstacle_count,15.0,15,8.0,8.0,density_scaling,"{""exec_plot_result"": false, ""exec_polt_process"": false, ""load_mode_table"": true, ""max_depth"": 10, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800, ""recursive_debug"": false, ""recursive_debug_log_push_tasks"": false, ""recursive_goal_pos_tol"": 0.3, ""recursive_push_speed"": 0.3, ""recursive_width_scale"": 0.5}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,recursive,Rec-NAMO,recursive,8,obstacle_count,15.0,15,8.0,8.0,density_scaling,"{""exec_plot_result"": false, ""exec_polt_process"": false, ""load_mode_table"": true, ""max_depth"": 10, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800, ""recursive_debug"": false, ""recursive_debug_log_push_tasks"": false, ""recursive_goal_pos_tol"": 0.3, ""recursive_push_speed"": 0.3, ""recursive_width_scale"": 0.5}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,recursive,Rec-NAMO,recursive,9,obstacle_count,15.0,15,8.0,8.0,density_scaling,"{""exec_plot_result"": false, ""exec_polt_process"": false, ""load_mode_table"": true, ""max_depth"": 10, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800, ""recursive_debug"": false, ""recursive_debug_log_push_tasks"": false, ""recursive_goal_pos_tol"": 0.3, ""recursive_push_speed"": 0.3, ""recursive_width_scale"": 0.5}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,recursive,Rec-NAMO,recursive,0,obstacle_count,20.0,20,8.0,8.0,density_scaling,"{""exec_plot_result"": false, ""exec_polt_process"": false, ""load_mode_table"": true, ""max_depth"": 10, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800, ""recursive_debug"": false, ""recursive_debug_log_push_tasks"": false, ""recursive_goal_pos_tol"": 0.3, ""recursive_push_speed"": 0.3, ""recursive_width_scale"": 0.5}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,recursive,Rec-NAMO,recursive,1,obstacle_count,20.0,20,8.0,8.0,density_scaling,"{""exec_plot_result"": false, ""exec_polt_process"": false, ""load_mode_table"": true, ""max_depth"": 10, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800, ""recursive_debug"": false, ""recursive_debug_log_push_tasks"": false, ""recursive_goal_pos_tol"": 0.3, ""recursive_push_speed"": 0.3, ""recursive_width_scale"": 0.5}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,recursive,Rec-NAMO,recursive,2,obstacle_count,20.0,20,8.0,8.0,density_scaling,"{""exec_plot_result"": false, ""exec_polt_process"": false, ""load_mode_table"": true, ""max_depth"": 10, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800, ""recursive_debug"": false, ""recursive_debug_log_push_tasks"": false, ""recursive_goal_pos_tol"": 0.3, ""recursive_push_speed"": 0.3, ""recursive_width_scale"": 0.5}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,recursive,Rec-NAMO,recursive,3,obstacle_count,20.0,20,8.0,8.0,density_scaling,"{""exec_plot_result"": false, ""exec_polt_process"": false, ""load_mode_table"": true, ""max_depth"": 10, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800, ""recursive_debug"": false, ""recursive_debug_log_push_tasks"": false, ""recursive_goal_pos_tol"": 0.3, ""recursive_push_speed"": 0.3, ""recursive_width_scale"": 0.5}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,recursive,Rec-NAMO,recursive,4,obstacle_count,20.0,20,8.0,8.0,density_scaling,"{""exec_plot_result"": false, ""exec_polt_process"": false, ""load_mode_table"": true, ""max_depth"": 10, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800, ""recursive_debug"": false, ""recursive_debug_log_push_tasks"": false, ""recursive_goal_pos_tol"": 0.3, ""recursive_push_speed"": 0.3, ""recursive_width_scale"": 0.5}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,recursive,Rec-NAMO,recursive,5,obstacle_count,20.0,20,8.0,8.0,density_scaling,"{""exec_plot_result"": false, ""exec_polt_process"": false, ""load_mode_table"": true, ""max_depth"": 10, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800, ""recursive_debug"": false, ""recursive_debug_log_push_tasks"": false, ""recursive_goal_pos_tol"": 0.3, ""recursive_push_speed"": 0.3, ""recursive_width_scale"": 0.5}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,recursive,Rec-NAMO,recursive,6,obstacle_count,20.0,20,8.0,8.0,density_scaling,"{""exec_plot_result"": false, ""exec_polt_process"": false, ""load_mode_table"": true, ""max_depth"": 10, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800, ""recursive_debug"": false, ""recursive_debug_log_push_tasks"": false, ""recursive_goal_pos_tol"": 0.3, ""recursive_push_speed"": 0.3, ""recursive_width_scale"": 0.5}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,recursive,Rec-NAMO,recursive,7,obstacle_count,20.0,20,8.0,8.0,density_scaling,"{""exec_plot_result"": false, ""exec_polt_process"": false, ""load_mode_table"": true, ""max_depth"": 10, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800, ""recursive_debug"": false, ""recursive_debug_log_push_tasks"": false, ""recursive_goal_pos_tol"": 0.3, ""recursive_push_speed"": 0.3, ""recursive_width_scale"": 0.5}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,recursive,Rec-NAMO,recursive,8,obstacle_count,20.0,20,8.0,8.0,density_scaling,"{""exec_plot_result"": false, ""exec_polt_process"": false, ""load_mode_table"": true, ""max_depth"": 10, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800, ""recursive_debug"": false, ""recursive_debug_log_push_tasks"": false, ""recursive_goal_pos_tol"": 0.3, ""recursive_push_speed"": 0.3, ""recursive_width_scale"": 0.5}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,recursive,Rec-NAMO,recursive,9,obstacle_count,20.0,20,8.0,8.0,density_scaling,"{""exec_plot_result"": false, ""exec_polt_process"": false, ""load_mode_table"": true, ""max_depth"": 10, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800, ""recursive_debug"": false, ""recursive_debug_log_push_tasks"": false, ""recursive_goal_pos_tol"": 0.3, ""recursive_push_speed"": 0.3, ""recursive_width_scale"": 0.5}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,recursive,Rec-NAMO,recursive,0,obstacle_count,25.0,25,8.0,8.0,density_scaling,"{""exec_plot_result"": false, ""exec_polt_process"": false, ""load_mode_table"": true, ""max_depth"": 10, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800, ""recursive_debug"": false, ""recursive_debug_log_push_tasks"": false, ""recursive_goal_pos_tol"": 0.3, ""recursive_push_speed"": 0.3, ""recursive_width_scale"": 0.5}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,recursive,Rec-NAMO,recursive,1,obstacle_count,25.0,25,8.0,8.0,density_scaling,"{""exec_plot_result"": false, ""exec_polt_process"": false, ""load_mode_table"": true, ""max_depth"": 10, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800, ""recursive_debug"": false, ""recursive_debug_log_push_tasks"": false, ""recursive_goal_pos_tol"": 0.3, ""recursive_push_speed"": 0.3, ""recursive_width_scale"": 0.5}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,recursive,Rec-NAMO,recursive,2,obstacle_count,25.0,25,8.0,8.0,density_scaling,"{""exec_plot_result"": false, ""exec_polt_process"": false, ""load_mode_table"": true, ""max_depth"": 10, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800, ""recursive_debug"": false, ""recursive_debug_log_push_tasks"": false, ""recursive_goal_pos_tol"": 0.3, ""recursive_push_speed"": 0.3, ""recursive_width_scale"": 0.5}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,recursive,Rec-NAMO,recursive,3,obstacle_count,25.0,25,8.0,8.0,density_scaling,"{""exec_plot_result"": false, ""exec_polt_process"": false, ""load_mode_table"": true, ""max_depth"": 10, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800, ""recursive_debug"": false, ""recursive_debug_log_push_tasks"": false, ""recursive_goal_pos_tol"": 0.3, ""recursive_push_speed"": 0.3, ""recursive_width_scale"": 0.5}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,recursive,Rec-NAMO,recursive,4,obstacle_count,25.0,25,8.0,8.0,density_scaling,"{""exec_plot_result"": false, ""exec_polt_process"": false, ""load_mode_table"": true, ""max_depth"": 10, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800, ""recursive_debug"": false, ""recursive_debug_log_push_tasks"": false, ""recursive_goal_pos_tol"": 0.3, ""recursive_push_speed"": 0.3, ""recursive_width_scale"": 0.5}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,recursive,Rec-NAMO,recursive,5,obstacle_count,25.0,25,8.0,8.0,density_scaling,"{""exec_plot_result"": false, ""exec_polt_process"": false, ""load_mode_table"": true, ""max_depth"": 10, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800, ""recursive_debug"": false, ""recursive_debug_log_push_tasks"": false, ""recursive_goal_pos_tol"": 0.3, ""recursive_push_speed"": 0.3, ""recursive_width_scale"": 0.5}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,recursive,Rec-NAMO,recursive,6,obstacle_count,25.0,25,8.0,8.0,density_scaling,"{""exec_plot_result"": false, ""exec_polt_process"": false, ""load_mode_table"": true, ""max_depth"": 10, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800, ""recursive_debug"": false, ""recursive_debug_log_push_tasks"": false, ""recursive_goal_pos_tol"": 0.3, ""recursive_push_speed"": 0.3, ""recursive_width_scale"": 0.5}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,recursive,Rec-NAMO,recursive,7,obstacle_count,25.0,25,8.0,8.0,density_scaling,"{""exec_plot_result"": false, ""exec_polt_process"": false, ""load_mode_table"": true, ""max_depth"": 10, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800, ""recursive_debug"": false, ""recursive_debug_log_push_tasks"": false, ""recursive_goal_pos_tol"": 0.3, ""recursive_push_speed"": 0.3, ""recursive_width_scale"": 0.5}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,recursive,Rec-NAMO,recursive,8,obstacle_count,25.0,25,8.0,8.0,density_scaling,"{""exec_plot_result"": false, ""exec_polt_process"": false, ""load_mode_table"": true, ""max_depth"": 10, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800, ""recursive_debug"": false, ""recursive_debug_log_push_tasks"": false, ""recursive_goal_pos_tol"": 0.3, ""recursive_push_speed"": 0.3, ""recursive_width_scale"": 0.5}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
