category,seed,backend_requested,backend_used,cpp_threads,cpp_use_broad_phase,wccg_connected,wccg_query_status,wccg_build_time_sec,wccg_query_time_sec,wccg_time_sec,wccg_nodes,wccg_edges,wccg_bridge_edges,wccg_build_stats_json,continuous_reference_time_sec,coarse_raster_time_sec,fine_raster_time_sec,reference_connected,reference_stable,reference_raster_coarse,reference_raster_fine,agreement,false_positive,false_negative,reference_resolution,fine_reference_resolution,obstacle_count,W
convex,65,cpp,cpp,4,1,1,connected,0.0002875649952329695,0.0005586539919022471,0.0008462189871352166,40,39,13,"{""adapter_wall_ms"": 0.2572700032033026, ""backend"": ""cpp"", ""bridge_accepted_count"": 13, ""bridge_candidate_count"": 13, ""bridge_candidates_ms"": 0.007841, ""bridge_rejected_collision"": 0, ""bridge_rejected_duplicate"": 0, ""convex_pair_evaluated"": 14, ""convex_pair_rejected_broad_phase"": 0, ""convex_pair_total"": 14, ""graph_assembly_ms"": 0.047004, ""internal_candidates_ms"": 0.004669, ""internal_pair_evaluated"": 0, ""internal_pair_total"": 0, ""obstacle_pair_candidates"": 14, ""obstacle_pair_rejected_broad_phase"": 77, ""obstacle_pair_total"": 91, ""preprocess_ms"": 0.036789, ""threads_used"": 4, ""total_ms"": 0.10082100000000001}",0.0012051720113959163,0.07132860500132665,0.3175062790105585,1,1,1,1,1,0,0,0.02,0.01,10,1.0
convex,66,cpp,cpp,4,1,1,connected,0.0002711910055950284,0.0004421439953148365,0.0007133350009098649,38,36,12,"{""adapter_wall_ms"": 0.24392700288444757, ""backend"": ""cpp"", ""bridge_accepted_count"": 12, ""bridge_candidate_count"": 12, ""bridge_candidates_ms"": 0.007305, ""bridge_rejected_collision"": 0, ""bridge_rejected_duplicate"": 0, ""convex_pair_evaluated"": 13, ""convex_pair_rejected_broad_phase"": 0, ""convex_pair_total"": 13, ""graph_assembly_ms"": 0.047018, ""internal_candidates_ms"": 0.004502, ""internal_pair_evaluated"": 0, ""internal_pair_total"": 0, ""obstacle_pair_candidates"": 13, ""obstacle_pair_rejected_broad_phase"": 78, ""obstacle_pair_total"": 91, ""preprocess_ms"": 0.035803, ""threads_used"": 4, ""total_ms"": 0.098}",0.0012033419916406274,0.07133092000731267,0.29587764901225455,1,1,1,1,1,0,0,0.02,0.01,10,1.0
convex,67,cpp,cpp,4,1,1,connected,0.0003368920006323606,0.00043416599510237575,0.0007710579957347363,44,45,15,"{""adapter_wall_ms"": 0.3107080119661987, ""backend"": ""cpp"", ""bridge_accepted_count"": 15, ""bridge_candidate_count"": 15, ""bridge_candidates_ms"": 0.009001, ""bridge_rejected_collision"": 0, ""bridge_rejected_duplicate"": 0, ""convex_pair_evaluated"": 15, ""convex_pair_rejected_broad_phase"": 0, ""convex_pair_total"": 15, ""graph_assembly_ms"": 0.059007, ""internal_candidates_ms"": 0.004502, ""internal_pair_evaluated"": 0, ""internal_pair_total"": 0, ""obstacle_pair_candidates"": 15, ""obstacle_pair_rejected_broad_phase"": 76, ""obstacle_pair_total"": 91, ""preprocess_ms"": 0.042068, ""threads_used"": 4, ""total_ms"": 0.118896}",0.0012474080140236765,0.06775141399702989,0.30551421199925244,1,1,1,1,1,0,0,0.02,0.01,10,1.0
convex,68,cpp,cpp,4,1,1,connected,0.0003428570053074509,0.0007753760146442801,0.001118233019951731,43,44,15,"{""adapter_wall_ms"": 0.3136229934170842, ""backend"": ""cpp"", ""bridge_accepted_count"": 15, ""bridge_candidate_count"": 15, ""bridge_candidates_ms"": 0.008348, ""bridge_rejected_collision"": 0, ""bridge_rejected_duplicate"": 0, ""convex_pair_evaluated"": 17, ""convex_pair_rejected_broad_phase"": 0, ""convex_pair_total"": 17, ""graph_assembly_ms"": 0.056463, ""internal_candidates_ms"": 0.004721, ""internal_pair_evaluated"": 0, ""internal_pair_total"": 0, ""obstacle_pair_candidates"": 17, ""obstacle_pair_rejected_broad_phase"": 74, ""obstacle_pair_total"": 91, ""preprocess_ms"": 0.045770000000000005, ""threads_used"": 4, ""total_ms"": 0.12002}",0.0013038799806963652,0.07096898998133838,0.3015024570049718,1,1,1,1,1,0,0,0.02,0.01,10,1.0
convex,69,cpp,cpp,4,1,1,connected,0.0002962580183520913,0.0006995220028329641,0.0009957800211850554,44,45,15,"{""adapter_wall_ms"": 0.26746498770080507, ""backend"": ""cpp"", ""bridge_accepted_count"": 15, ""bridge_candidate_count"": 15, ""bridge_candidates_ms"": 0.007844, ""bridge_rejected_collision"": 0, ""bridge_rejected_duplicate"": 0, ""convex_pair_evaluated"": 16, ""convex_pair_rejected_broad_phase"": 0, ""convex_pair_total"": 16, ""graph_assembly_ms"": 0.051722, ""internal_candidates_ms"": 0.004433, ""internal_pair_evaluated"": 0, ""internal_pair_total"": 0, ""obstacle_pair_candidates"": 16, ""obstacle_pair_rejected_broad_phase"": 75, ""obstacle_pair_total"": 91, ""preprocess_ms"": 0.038538, ""threads_used"": 4, ""total_ms"": 0.106906}",0.0010385790083091706,0.06325060001108795,0.2846137350134086,1,1,1,1,1,0,0,0.02,0.01,10,1.0
convex,70,cpp,cpp,4,1,1,connected,0.00037916397559456527,0.0006783920107409358,0.001057555986335501,44,45,15,"{""adapter_wall_ms"": 0.3428699856158346, ""backend"": ""cpp"", ""bridge_accepted_count"": 15, ""bridge_candidate_count"": 15, ""bridge_candidates_ms"": 0.008429, ""bridge_rejected_collision"": 0, ""bridge_rejected_duplicate"": 0, ""convex_pair_evaluated"": 15, ""convex_pair_rejected_broad_phase"": 0, ""convex_pair_total"": 15, ""graph_assembly_ms"": 0.058887, ""internal_candidates_ms"": 0.004717, ""internal_pair_evaluated"": 0, ""internal_pair_total"": 0, ""obstacle_pair_candidates"": 15, ""obstacle_pair_rejected_broad_phase"": 76, ""obstacle_pair_total"": 91, ""preprocess_ms"": 0.040009, ""threads_used"": 4, ""total_ms"": 0.120728}",0.0011580900172702968,0.07108753800275736,0.3086514410097152,1,1,1,1,1,0,0,0.02,0.01,10,1.0
convex,71,cpp,cpp,4,1,1,connected,0.00030291901202872396,0.0005294909933581948,0.0008324100053869188,46,48,16,"{""adapter_wall_ms"": 0.27486999169923365, ""backend"": ""cpp"", ""bridge_accepted_count"": 16, ""bridge_candidate_count"": 16, ""bridge_candidates_ms"": 0.009035, ""bridge_rejected_collision"": 0, ""bridge_rejected_duplicate"": 0, ""convex_pair_evaluated"": 20, ""convex_pair_rejected_broad_phase"": 0, ""convex_pair_total"": 20, ""graph_assembly_ms"": 0.055427, ""internal_candidates_ms"": 0.004484, ""internal_pair_evaluated"": 0, ""internal_pair_total"": 0, ""obstacle_pair_candidates"": 20, ""obstacle_pair_rejected_broad_phase"": 71, ""obstacle_pair_total"": 91, ""preprocess_ms"": 0.036534, ""threads_used"": 4, ""total_ms"": 0.110493}",0.0010109510039910674,0.07255418098066002,0.3088389899930917,1,1,1,1,1,0,0,0.02,0.01,10,1.0
convex,72,cpp,cpp,4,1,1,connected,0.00033466500462964177,0.0005045190046075732,0.0008391840092372149,39,38,13,"{""adapter_wall_ms"": 0.3066509962081909, ""backend"": ""cpp"", ""bridge_accepted_count"": 13, ""bridge_candidate_count"": 13, ""bridge_candidates_ms"": 0.008166, ""bridge_rejected_collision"": 0, ""bridge_rejected_duplicate"": 0, ""convex_pair_evaluated"": 14, ""convex_pair_rejected_broad_phase"": 0, ""convex_pair_total"": 14, ""graph_assembly_ms"": 0.075787, ""internal_candidates_ms"": 0.004891, ""internal_pair_evaluated"": 0, ""internal_pair_total"": 0, ""obstacle_pair_candidates"": 14, ""obstacle_pair_rejected_broad_phase"": 77, ""obstacle_pair_total"": 91, ""preprocess_ms"": 0.041062, ""threads_used"": 4, ""total_ms"": 0.134247}",0.001116294995881617,0.06948591099353507,0.3009811049851123,1,1,1,1,1,0,0,0.02,0.01,10,1.0
convex,73,cpp,cpp,4,1,1,connected,0.0003552319831214845,0.0004941160150337964,0.000849347998155281,38,36,12,"{""adapter_wall_ms"": 0.3261920064687729, ""backend"": ""cpp"", ""bridge_accepted_count"": 12, ""bridge_candidate_count"": 12, ""bridge_candidates_ms"": 0.008403, ""bridge_rejected_collision"": 0, ""bridge_rejected_duplicate"": 0, ""convex_pair_evaluated"": 14, ""convex_pair_rejected_broad_phase"": 0, ""convex_pair_total"": 14, ""graph_assembly_ms"": 0.050169, ""internal_candidates_ms"": 0.004391, ""internal_pair_evaluated"": 0, ""internal_pair_total"": 0, ""obstacle_pair_candidates"": 14, ""obstacle_pair_rejected_broad_phase"": 77, ""obstacle_pair_total"": 91, ""preprocess_ms"": 0.044119, ""threads_used"": 4, ""total_ms"": 0.111036}",0.001294443994993344,0.06555126898456365,0.3020800530212,1,1,1,1,1,0,0,0.02,0.01,10,1.0
convex,74,cpp,cpp,4,1,1,connected,0.0004637120000552386,0.000726307014701888,0.0011900190147571266,44,45,15,"{""adapter_wall_ms"": 0.4296209954190999, ""backend"": ""cpp"", ""bridge_accepted_count"": 15, ""bridge_candidate_count"": 15, ""bridge_candidates_ms"": 0.008231, ""bridge_rejected_collision"": 0, ""bridge_rejected_duplicate"": 0, ""convex_pair_evaluated"": 16, ""convex_pair_rejected_broad_phase"": 0, ""convex_pair_total"": 16, ""graph_assembly_ms"": 0.059147, ""internal_candidates_ms"": 0.004766, ""internal_pair_evaluated"": 0, ""internal_pair_total"": 0, ""obstacle_pair_candidates"": 16, ""obstacle_pair_rejected_broad_phase"": 75, ""obstacle_pair_total"": 91, ""preprocess_ms"": 0.04391, ""threads_used"": 4, ""total_ms"": 0.120784}",0.001317044981988147,0.06837162800366059,0.28719758900115266,1,1,1,1,1,0,0,0.02,0.01,10,1.0
convex,75,cpp,cpp,4,1,1,connected,0.0003217170014977455,0.0005292289715725929,0.0008509459730703384,42,42,14,"{""adapter_wall_ms"": 0.2939599798992276, ""backend"": ""cpp"", ""bridge_accepted_count"": 14, ""bridge_candidate_count"": 14, ""bridge_candidates_ms"": 0.008583, ""bridge_rejected_collision"": 0, ""bridge_rejected_duplicate"": 0, ""convex_pair_evaluated"": 15, ""convex_pair_rejected_broad_phase"": 0, ""convex_pair_total"": 15, ""graph_assembly_ms"": 0.054074, ""internal_candidates_ms"": 0.004466, ""internal_pair_evaluated"": 0, ""internal_pair_total"": 0, ""obstacle_pair_candidates"": 15, ""obstacle_pair_rejected_broad_phase"": 76, ""obstacle_pair_total"": 91, ""preprocess_ms"": 0.042135, ""threads_used"": 4, ""total_ms"": 0.11328099999999999}",0.001294334011618048,0.07507427100790665,0.32845564899616875,1,1,1,1,1,0,0,0.02,0.01,10,1.0
convex,76,cpp,cpp,4,1,1,connected,0.00030649101245217025,0.00040484400233253837,0.0007113350147847086,45,47,16,"{""adapter_wall_ms"": 0.2801620285026729, ""backend"": ""cpp"", ""bridge_accepted_count"": 16, ""bridge_candidate_count"": 16, ""bridge_candidates_ms"": 0.009125, ""bridge_rejected_collision"": 0, ""bridge_rejected_duplicate"": 0, ""convex_pair_evaluated"": 17, ""convex_pair_rejected_broad_phase"": 0, ""convex_pair_total"": 17, ""graph_assembly_ms"": 0.055058, ""internal_candidates_ms"": 0.004353, ""internal_pair_evaluated"": 0, ""internal_pair_total"": 0, ""obstacle_pair_candidates"": 17, ""obstacle_pair_rejected_broad_phase"": 74, ""obstacle_pair_total"": 91, ""preprocess_ms"": 0.041266, ""threads_used"": 4, ""total_ms"": 0.115669}",0.0013031670241616666,0.07367303600767627,0.3301758820016403,1,1,1,1,1,0,0,0.02,0.01,10,1.0
convex,77,cpp,cpp,4,1,1,connected,0.0003470779920462519,0.0007335410045925528,0.0010806189966388047,40,39,13,"{""adapter_wall_ms"": 0.3174900193698704, ""backend"": ""cpp"", ""bridge_accepted_count"": 13, ""bridge_candidate_count"": 13, ""bridge_candidates_ms"": 0.007578, ""bridge_rejected_collision"": 0, ""bridge_rejected_duplicate"": 0, ""convex_pair_evaluated"": 14, ""convex_pair_rejected_broad_phase"": 0, ""convex_pair_total"": 14, ""graph_assembly_ms"": 0.086111, ""internal_candidates_ms"": 0.00459, ""internal_pair_evaluated"": 0, ""internal_pair_total"": 0, ""obstacle_pair_candidates"": 14, ""obstacle_pair_rejected_broad_phase"": 77, ""obstacle_pair_total"": 91, ""preprocess_ms"": 0.042947, ""threads_used"": 4, ""total_ms"": 0.145454}",0.0011471890029497445,0.05950952201965265,0.25675727700581774,1,1,1,1,1,0,0,0.02,0.01,10,1.0
convex,78,cpp,cpp,4,1,0,disconnected_frontier,0.0003166169917676598,0.0006108960078563541,0.0009275129996240139,48,52,18,"{""adapter_wall_ms"": 0.28492300771176815, ""backend"": ""cpp"", ""bridge_accepted_count"": 18, ""bridge_candidate_count"": 18, ""bridge_candidates_ms"": 0.022233, ""bridge_rejected_collision"": 0, ""bridge_rejected_duplicate"": 0, ""convex_pair_evaluated"": 20, ""convex_pair_rejected_broad_phase"": 0, ""convex_pair_total"": 20, ""graph_assembly_ms"": 0.063541, ""internal_candidates_ms"": 0.00428, ""internal_pair_evaluated"": 0, ""internal_pair_total"": 0, ""obstacle_pair_candidates"": 20, ""obstacle_pair_rejected_broad_phase"": 71, ""obstacle_pair_total"": 91, ""preprocess_ms"": 0.033420000000000005, ""threads_used"": 4, ""total_ms"": 0.12808999999999998}",0.0011916689982172102,0.028023085003951564,0.10652439299155958,0,1,0,0,1,0,0,0.02,0.01,10,1.0
convex,79,cpp,cpp,4,1,1,connected,0.00029667100170627236,0.00048474999493919313,0.0007814209966454655,46,48,16,"{""adapter_wall_ms"": 0.27058497653342783, ""backend"": ""cpp"", ""bridge_accepted_count"": 16, ""bridge_candidate_count"": 16, ""bridge_candidates_ms"": 0.007939, ""bridge_rejected_collision"": 0, ""bridge_rejected_duplicate"": 0, ""convex_pair_evaluated"": 16, ""convex_pair_rejected_broad_phase"": 0, ""convex_pair_total"": 16, ""graph_assembly_ms"": 0.053365, ""internal_candidates_ms"": 0.004561, ""internal_pair_evaluated"": 0, ""internal_pair_total"": 0, ""obstacle_pair_candidates"": 16, ""obstacle_pair_rejected_broad_phase"": 75, ""obstacle_pair_total"": 91, ""preprocess_ms"": 0.036055000000000004, ""threads_used"": 4, ""total_ms"": 0.10623400000000001}",0.001287874998524785,0.062174588994821534,0.28988028297317214,1,1,1,1,1,0,0,0.02,0.01,10,1.0
convex,80,cpp,cpp,4,1,1,connected,0.0003435100079514086,0.00043846399057656527,0.0007819739985279739,40,39,13,"{""adapter_wall_ms"": 0.31174102332443, ""backend"": ""cpp"", ""bridge_accepted_count"": 13, ""bridge_candidate_count"": 13, ""bridge_candidates_ms"": 0.008885, ""bridge_rejected_collision"": 0, ""bridge_rejected_duplicate"": 0, ""convex_pair_evaluated"": 17, ""convex_pair_rejected_broad_phase"": 0, ""convex_pair_total"": 17, ""graph_assembly_ms"": 0.05448, ""internal_candidates_ms"": 0.004796, ""internal_pair_evaluated"": 0, ""internal_pair_total"": 0, ""obstacle_pair_candidates"": 17, ""obstacle_pair_rejected_broad_phase"": 74, ""obstacle_pair_total"": 91, ""preprocess_ms"": 0.04525, ""threads_used"": 4, ""total_ms"": 0.118842}",0.001246912986971438,0.06311911798547953,0.2827772830205504,1,1,1,1,1,0,0,0.02,0.01,10,1.0
convex,81,cpp,cpp,4,1,1,connected,0.0003264809784013778,0.0003805770247709006,0.0007070580031722784,38,37,13,"{""adapter_wall_ms"": 0.29751102556474507, ""backend"": ""cpp"", ""bridge_accepted_count"": 13, ""bridge_candidate_count"": 13, ""bridge_candidates_ms"": 0.008546, ""bridge_rejected_collision"": 0, ""bridge_rejected_duplicate"": 0, ""convex_pair_evaluated"": 14, ""convex_pair_rejected_broad_phase"": 0, ""convex_pair_total"": 14, ""graph_assembly_ms"": 0.055194, ""internal_candidates_ms"": 0.004441, ""internal_pair_evaluated"": 0, ""internal_pair_total"": 0, ""obstacle_pair_candidates"": 14, ""obstacle_pair_rejected_broad_phase"": 77, ""obstacle_pair_total"": 91, ""preprocess_ms"": 0.041508, ""threads_used"": 4, ""total_ms"": 0.11437}",0.0013171769969630986,0.06485535699175671,0.2949985529994592,1,1,1,1,1,0,0,0.02,0.01,10,1.0
convex,82,cpp,cpp,4,1,0,disconnected_frontier,0.00031027899240143597,0.0004418920143507421,0.0007521710067521781,40,39,13,"{""adapter_wall_ms"": 0.2888689923565835, ""backend"": ""cpp"", ""bridge_accepted_count"": 13, ""bridge_candidate_count"": 13, ""bridge_candidates_ms"": 0.007242, ""bridge_rejected_collision"": 0, ""bridge_rejected_duplicate"": 0, ""convex_pair_evaluated"": 14, ""convex_pair_rejected_broad_phase"": 0, ""convex_pair_total"": 14, ""graph_assembly_ms"": 0.063284, ""internal_candidates_ms"": 0.003967, ""internal_pair_evaluated"": 0, ""internal_pair_total"": 0, ""obstacle_pair_candidates"": 14, ""obstacle_pair_rejected_broad_phase"": 77, ""obstacle_pair_total"": 91, ""preprocess_ms"": 0.058616, ""threads_used"": 4, ""total_ms"": 0.137551}",0.0011151520011480898,0.026978691021213308,0.09298829498584382,0,1,0,0,1,0,0,0.02,0.01,10,1.0
convex,83,cpp,cpp,4,1,1,connected,0.00029985999572090805,0.0006029049982316792,0.0009027649939525872,44,46,16,"{""adapter_wall_ms"": 0.2727599930949509, ""backend"": ""cpp"", ""bridge_accepted_count"": 16, ""bridge_candidate_count"": 17, ""bridge_candidates_ms"": 0.009204, ""bridge_rejected_collision"": 1, ""bridge_rejected_duplicate"": 0, ""convex_pair_evaluated"": 18, ""convex_pair_rejected_broad_phase"": 0, ""convex_pair_total"": 18, ""graph_assembly_ms"": 0.057215, ""internal_candidates_ms"": 0.004213, ""internal_pair_evaluated"": 0, ""internal_pair_total"": 0, ""obstacle_pair_candidates"": 18, ""obstacle_pair_rejected_broad_phase"": 73, ""obstacle_pair_total"": 91, ""preprocess_ms"": 0.036146, ""threads_used"": 4, ""total_ms"": 0.11125299999999999}",0.0011399810027796775,0.05829548399196938,0.22932511501130648,1,1,1,1,1,0,0,0.02,0.01,10,1.0
convex,84,cpp,cpp,4,1,1,connected,0.0002986009931191802,0.0004291940131224692,0.0007277950062416494,41,41,14,"{""adapter_wall_ms"": 0.27238199254497886, ""backend"": ""cpp"", ""bridge_accepted_count"": 14, ""bridge_candidate_count"": 15, ""bridge_candidates_ms"": 0.008563, ""bridge_rejected_collision"": 1, ""bridge_rejected_duplicate"": 0, ""convex_pair_evaluated"": 17, ""convex_pair_rejected_broad_phase"": 0, ""convex_pair_total"": 17, ""graph_assembly_ms"": 0.051922, ""internal_candidates_ms"": 0.004667, ""internal_pair_evaluated"": 0, ""internal_pair_total"": 0, ""obstacle_pair_candidates"": 17, ""obstacle_pair_rejected_broad_phase"": 74, ""obstacle_pair_total"": 91, ""preprocess_ms"": 0.039741, ""threads_used"": 4, ""total_ms"": 0.110722}",0.001113781996537,0.0704847669985611,0.3195711809967179,1,1,1,1,1,0,0,0.02,0.01,10,1.0
convex,85,cpp,cpp,4,1,1,connected,0.00031117399339564145,0.00038559301174245775,0.0006967670051380992,42,43,15,"{""adapter_wall_ms"": 0.28485298389568925, ""backend"": ""cpp"", ""bridge_accepted_count"": 15, ""bridge_candidate_count"": 15, ""bridge_candidates_ms"": 0.008669, ""bridge_rejected_collision"": 0, ""bridge_rejected_duplicate"": 0, ""convex_pair_evaluated"": 18, ""convex_pair_rejected_broad_phase"": 0, ""convex_pair_total"": 18, ""graph_assembly_ms"": 0.0551, ""internal_candidates_ms"": 0.003999, ""internal_pair_evaluated"": 0, ""internal_pair_total"": 0, ""obstacle_pair_candidates"": 18, ""obstacle_pair_rejected_broad_phase"": 73, ""obstacle_pair_total"": 91, ""preprocess_ms"": 0.036858, ""threads_used"": 4, ""total_ms"": 0.108734}",0.0010948689887300134,0.08334440900944173,0.29858453100314364,1,1,1,1,1,0,0,0.02,0.01,10,1.0
convex,86,cpp,cpp,4,1,1,connected,0.0003102900227531791,0.0003851410001516342,0.0006954310229048133,42,42,14,"{""adapter_wall_ms"": 0.28211099561303854, ""backend"": ""cpp"", ""bridge_accepted_count"": 14, ""bridge_candidate_count"": 14, ""bridge_candidates_ms"": 0.008073, ""bridge_rejected_collision"": 0, ""bridge_rejected_duplicate"": 0, ""convex_pair_evaluated"": 14, ""convex_pair_rejected_broad_phase"": 0, ""convex_pair_total"": 14, ""graph_assembly_ms"": 0.065034, ""internal_candidates_ms"": 0.003864, ""internal_pair_evaluated"": 0, ""internal_pair_total"": 0, ""obstacle_pair_candidates"": 14, ""obstacle_pair_rejected_broad_phase"": 77, ""obstacle_pair_total"": 91, ""preprocess_ms"": 0.040595, ""threads_used"": 4, ""total_ms"": 0.121452}",0.0011357379844412208,0.07053654702031054,0.3078686149965506,1,1,1,1,1,0,0,0.02,0.01,10,1.0
convex,87,cpp,cpp,4,1,1,connected,0.00028190200100652874,0.00035370301338844,0.0006356050143949687,38,36,12,"{""adapter_wall_ms"": 0.25196201750077307, ""backend"": ""cpp"", ""bridge_accepted_count"": 12, ""bridge_candidate_count"": 12, ""bridge_candidates_ms"": 0.008461, ""bridge_rejected_collision"": 0, ""bridge_rejected_duplicate"": 0, ""convex_pair_evaluated"": 15, ""convex_pair_rejected_broad_phase"": 0, ""convex_pair_total"": 15, ""graph_assembly_ms"": 0.048742, ""internal_candidates_ms"": 0.004456, ""internal_pair_evaluated"": 0, ""internal_pair_total"": 0, ""obstacle_pair_candidates"": 15, ""obstacle_pair_rejected_broad_phase"": 76, ""obstacle_pair_total"": 91, ""preprocess_ms"": 0.037142, ""threads_used"": 4, ""total_ms"": 0.102848}",0.0012272449966985732,0.0687893099966459,0.30773574599879794,1,1,1,1,1,0,0,0.02,0.01,10,1.0
convex,88,cpp,cpp,4,1,0,disconnected_frontier,0.00032317297882400453,0.0006495190027635545,0.000972691981587559,42,42,14,"{""adapter_wall_ms"": 0.2671330003067851, ""backend"": ""cpp"", ""bridge_accepted_count"": 14, ""bridge_candidate_count"": 14, ""bridge_candidates_ms"": 0.00842, ""bridge_rejected_collision"": 0, ""bridge_rejected_duplicate"": 0, ""convex_pair_evaluated"": 16, ""convex_pair_rejected_broad_phase"": 0, ""convex_pair_total"": 16, ""graph_assembly_ms"": 0.050514, ""internal_candidates_ms"": 0.004042, ""internal_pair_evaluated"": 0, ""internal_pair_total"": 0, ""obstacle_pair_candidates"": 16, ""obstacle_pair_rejected_broad_phase"": 75, ""obstacle_pair_total"": 91, ""preprocess_ms"": 0.038246, ""threads_used"": 4, ""total_ms"": 0.105172}",0.0012195119925308973,0.06358675900264643,0.2627143159916159,0,1,0,0,1,0,0,0.02,0.01,10,1.0
convex,89,cpp,cpp,4,1,0,disconnected_frontier,0.00030045301537029445,0.0005272369890008122,0.0008276900043711066,45,47,16,"{""adapter_wall_ms"": 0.2719300100579858, ""backend"": ""cpp"", ""bridge_accepted_count"": 16, ""bridge_candidate_count"": 16, ""bridge_candidates_ms"": 0.008206, ""bridge_rejected_collision"": 0, ""bridge_rejected_duplicate"": 0, ""convex_pair_evaluated"": 17, ""convex_pair_rejected_broad_phase"": 0, ""convex_pair_total"": 17, ""graph_assembly_ms"": 0.05659, ""internal_candidates_ms"": 0.004303, ""internal_pair_evaluated"": 0, ""internal_pair_total"": 0, ""obstacle_pair_candidates"": 17, ""obstacle_pair_rejected_broad_phase"": 74, ""obstacle_pair_total"": 91, ""preprocess_ms"": 0.035699999999999996, ""threads_used"": 4, ""total_ms"": 0.109192}",0.001134415011620149,0.0625533889979124,0.27777491899905726,0,1,0,0,1,0,0,0.02,0.01,10,1.0
convex,90,cpp,cpp,4,1,1,connected,0.0002785880060400814,0.00045534700620919466,0.000733935012249276,40,39,13,"{""adapter_wall_ms"": 0.2520220004953444, ""backend"": ""cpp"", ""bridge_accepted_count"": 13, ""bridge_candidate_count"": 13, ""bridge_candidates_ms"": 0.00802, ""bridge_rejected_collision"": 0, ""bridge_rejected_duplicate"": 0, ""convex_pair_evaluated"": 14, ""convex_pair_rejected_broad_phase"": 0, ""convex_pair_total"": 14, ""graph_assembly_ms"": 0.049925, ""internal_candidates_ms"": 0.004348, ""internal_pair_evaluated"": 0, ""internal_pair_total"": 0, ""obstacle_pair_candidates"": 14, ""obstacle_pair_rejected_broad_phase"": 77, ""obstacle_pair_total"": 91, ""preprocess_ms"": 0.036673, ""threads_used"": 4, ""total_ms"": 0.102932}",0.0010469550034031272,0.07911724099540152,0.33533795998664573,1,1,1,1,1,0,0,0.02,0.01,10,1.0
convex,91,cpp,cpp,4,1,0,disconnected_frontier,0.00034491298720240593,0.0008273740240838379,0.0011722870112862438,48,51,17,"{""adapter_wall_ms"": 0.3148239920847118, ""backend"": ""cpp"", ""bridge_accepted_count"": 17, ""bridge_candidate_count"": 17, ""bridge_candidates_ms"": 0.009644, ""bridge_rejected_collision"": 0, ""bridge_rejected_duplicate"": 0, ""convex_pair_evaluated"": 17, ""convex_pair_rejected_broad_phase"": 0, ""convex_pair_total"": 17, ""graph_assembly_ms"": 0.065932, ""internal_candidates_ms"": 0.004279, ""internal_pair_evaluated"": 0, ""internal_pair_total"": 0, ""obstacle_pair_candidates"": 17, ""obstacle_pair_rejected_broad_phase"": 74, ""obstacle_pair_total"": 91, ""preprocess_ms"": 0.040948, ""threads_used"": 4, ""total_ms"": 0.12613000000000002}",0.0010598789958748966,0.06469012500019744,0.2797000620048493,0,1,0,0,1,0,0,0.02,0.01,10,1.0
convex,92,cpp,cpp,4,1,1,connected,0.0003142000059597194,0.0006953959818929434,0.0010095959878526628,48,51,17,"{""adapter_wall_ms"": 0.28607199783436954, ""backend"": ""cpp"", ""bridge_accepted_count"": 17, ""bridge_candidate_count"": 17, ""bridge_candidates_ms"": 0.008844, ""bridge_rejected_collision"": 0, ""bridge_rejected_duplicate"": 0, ""convex_pair_evaluated"": 19, ""convex_pair_rejected_broad_phase"": 0, ""convex_pair_total"": 19, ""graph_assembly_ms"": 0.058744, ""internal_candidates_ms"": 0.004558, ""internal_pair_evaluated"": 0, ""internal_pair_total"": 0, ""obstacle_pair_candidates"": 19, ""obstacle_pair_rejected_broad_phase"": 72, ""obstacle_pair_total"": 91, ""preprocess_ms"": 0.037647, ""threads_used"": 4, ""total_ms"": 0.114291}",0.001295869005843997,0.07339720500749536,0.3142949700122699,1,1,1,1,1,0,0,0.02,0.01,10,1.0
convex,93,cpp,cpp,4,1,1,connected,0.0003262649988755584,0.0006644729874096811,0.0009907379862852395,40,39,13,"{""adapter_wall_ms"": 0.2988599881064147, ""backend"": ""cpp"", ""bridge_accepted_count"": 13, ""bridge_candidate_count"": 13, ""bridge_candidates_ms"": 0.007452, ""bridge_rejected_collision"": 0, ""bridge_rejected_duplicate"": 0, ""convex_pair_evaluated"": 13, ""convex_pair_rejected_broad_phase"": 0, ""convex_pair_total"": 13, ""graph_assembly_ms"": 0.062755, ""internal_candidates_ms"": 0.004008, ""internal_pair_evaluated"": 0, ""internal_pair_total"": 0, ""obstacle_pair_candidates"": 13, ""obstacle_pair_rejected_broad_phase"": 78, ""obstacle_pair_total"": 91, ""preprocess_ms"": 0.036336, ""threads_used"": 4, ""total_ms"": 0.115191}",0.0012804410071112216,0.06729590002214536,0.2737100610102061,1,1,1,1,1,0,0,0.02,0.01,10,1.0
