backend_requested,backend_used,category,trials,cc_fr_agreement,cc_fr_disagreement,cc_fr_agreement_rate,cc_fr_agreement_label,wccg_cc_agreement,wccg_cc_disagreement,wccg_cc_agreement_rate,wccg_cc_agreement_label,wccg_fr_agreement,wccg_fr_agreement_rate,evaluated,ambiguous,agreement,agreement_rate,agreement_ci95_low,agreement_ci95_high,false_positive,false_negative,fp_fn_label,reference_connected,reference_disconnected,raster_stable,raster_unstable,raster_stability_rate,query_failures,mean_build_time_sec,mean_query_time_sec,mean_continuous_time_sec,std_continuous_time_sec,mean_coarse_raster_time_sec,std_coarse_raster_time_sec,mean_fine_raster_time_sec,std_fine_raster_time_sec,mean_wccg_build_time_sec,std_wccg_build_time_sec,mean_wccg_query_time_sec,std_wccg_query_time_sec,mean_wccg_time_sec,std_wccg_time_sec,mean_cc_time_ms,std_cc_time_ms,mean_coarse_raster_time_ms,std_coarse_raster_time_ms,mean_fr_time_ms,std_fr_time_ms,mean_wccg_build_time_ms,std_wccg_build_time_ms,mean_wccg_query_time_ms,std_wccg_query_time_ms,mean_wccg_time_ms,std_wccg_time_ms,cc_over_wccg_time_ratio,fr_over_wccg_time_ratio,coarse_resolution,fine_resolution
cpp,cpp,convex,100,100,0,1.0,100/100,100,0,1.0,100/100,100,1.0,100,0,100,1.0,0.9630065017930143,1.0,0,0,0/0,87,13,100,0,1.0,0,0.00032015331031288953,0.0005371540208579973,0.0012256411899579688,0.00013013387306130806,0.06564668098901166,0.01123465928612075,0.2828825807510293,0.0522592306113096,0.00032015331031288953,4.608432679708732e-05,0.0005371540208579973,0.0001268659424178237,0.0008573073311708868,0.00015289266712061733,1.225641189957969,0.13013387306130805,65.64668098901166,11.234659286120749,282.8825807510293,52.2592306113096,0.3201533103128895,0.046084326797087315,0.5371540208579972,0.1268659424178237,0.8573073311708868,0.15289266712061733,1.4296403931178587,329.9663614968462,0.02,0.01
cpp,cpp,mixed,100,98,2,0.98,98/100,100,0,1.0,100/100,98,0.98,98,2,98,1.0,0.9622800098783192,0.9999999999999999,0,0,0/0,82,18,98,2,0.98,0,0.0003928388500935398,0.0006572078002500348,0.00132863367034588,0.00013012766968045265,0.05719518465164583,0.012127832544373355,0.24239240669063292,0.055658873541203524,0.0003928388500935398,5.7316285702624846e-05,0.0006572078002500348,0.00014189160728348286,0.0010500466503435746,0.00017163029261464002,1.32863367034588,0.13012766968045264,57.19518465164583,12.127832544373355,242.39240669063292,55.658873541203526,0.3928388500935398,0.05731628570262485,0.6572078002500348,0.14189160728348285,1.0500466503435746,0.17163029261464002,1.2653091840359207,230.83965518229337,0.02,0.01
cpp,cpp,nonconvex,100,98,2,0.98,98/100,100,0,1.0,100/100,98,0.98,98,2,98,1.0,0.9622800098783192,0.9999999999999999,0,0,0/0,70,30,98,2,0.98,0,0.0004737035499420017,0.0008304136505466886,0.0015114732598885893,0.00018252852794473125,0.04916268981731264,0.011378000566100216,0.20405431753024458,0.051378432967547696,0.0004737035499420017,6.467745622466696e-05,0.0008304136505466886,0.00015144652657644975,0.0013041172004886904,0.00018861339886349534,1.5114732598885894,0.18252852794473126,49.16268981731264,11.378000566100216,204.0543175302446,51.378432967547695,0.4737035499420017,0.06467745622466696,0.8304136505466886,0.15144652657644975,1.3041172004886903,0.18861339886349535,1.1590010923268221,156.4693092413623,0.02,0.01
cpp,cpp,all,300,296,4,0.9866666666666667,296/300,300,0,1.0,300/300,296,0.9866666666666667,296,4,296,1.0,0.9871883666928419,1.0,0,0,0/0,239,61,296,4,0.9866666666666667,0,0.00039556523678281033,0.0006749251572182402,0.0013552493733974794,0.0001904276400581777,0.05733485181932338,0.013371754578887996,0.24310976832396894,0.061995019239230696,0.00039556523678281033,8.439468114998656e-05,0.0006749251572182402,0.0001847388700535088,0.0010704903940010506,0.00025073171012549906,1.3552493733974793,0.1904276400581777,57.334851819323376,13.371754578887996,243.10976832396895,61.99501923923069,0.3955652367828103,0.08439468114998656,0.6749251572182402,0.1847388700535088,1.0704903940010506,0.25073171012549905,1.2660079726004054,227.1013076682782,0.02,0.01
